sample,best available identification,reads/400,label
B972,Peptoniphilus,1,BellyButtonsScienceOnline
B972,Peptoniphilus,35,BellyButtonsScienceOnline
B972,Porphyromonas,1,BellyButtonsScienceOnline
B972,Porphyromonas,4,BellyButtonsScienceOnline
B972,Prevotella,1,BellyButtonsScienceOnline
B972,Prevotella,3,BellyButtonsScienceOnline
B972,Pseudomonadaceae,1,BellyButtonsScienceOnline
B972,Pseudomonadaceae,1,BellyButtonsScienceOnline
B972,Staphylococcus,1,BellyButtonsScienceOnline
B972,Staphylococcus,1,BellyButtonsScienceOnline
B972,Staphylococcus,34,BellyButtonsScienceOnline
B972,unidentified,1,BellyButtonsScienceOnline
B972,unidentified,1,BellyButtonsScienceOnline
B972,unidentified,10,BellyButtonsScienceOnline
B972,unidentified,2,BellyButtonsScienceOnline
B972,unidentified,3,BellyButtonsScienceOnline
B972,unidentified,5,BellyButtonsScienceOnline
B972,unidentified,6,BellyButtonsScienceOnline
B972,Varibaculum,3,BellyButtonsScienceOnline
B974,Actinobacteridae,1,BellyButtonsScienceOnline
B974,Actinobacteridae,1,BellyButtonsScienceOnline
B974,Actinobacteridae,16,BellyButtonsScienceOnline
B974,Actinomycetaceae,1,BellyButtonsScienceOnline
B974,Actinomycetales,1,BellyButtonsScienceOnline
B974,Actinomycetales,1,BellyButtonsScienceOnline
B974,Actinomycetales,1,BellyButtonsScienceOnline
B974,Aerococcaceae,1,BellyButtonsScienceOnline
B974,Aerococcaceae,88,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,1,BellyButtonsScienceOnline
B974,Anaerococcus,16,BellyButtonsScienceOnline
B974,Anaerococcus,2,BellyButtonsScienceOnline
B974,Anaerococcus,2,BellyButtonsScienceOnline
B974,Anaerococcus,2,BellyButtonsScienceOnline
B974,Anaerococcus,28,BellyButtonsScienceOnline
B974,Anaerococcus,3,BellyButtonsScienceOnline
B974,Anaerococcus,39,BellyButtonsScienceOnline
B974,Anaerococcus,4,BellyButtonsScienceOnline
B974,Anaerococcus,54,BellyButtonsScienceOnline
B974,Anaerococcus,6,BellyButtonsScienceOnline
B974,Brevibacterium,1,BellyButtonsScienceOnline
B974,Clostridia,1,BellyButtonsScienceOnline
B974,Clostridiales,1,BellyButtonsScienceOnline
B974,Clostridiales,1,BellyButtonsScienceOnline
B974,Clostridiales,10,BellyButtonsScienceOnline
B974,Clostridiales,13,BellyButtonsScienceOnline
B974,Corynebacterineae,23,BellyButtonsScienceOnline
B974,Corynebacterineae,28,BellyButtonsScienceOnline
B974,Corynebacterium,2,BellyButtonsScienceOnline
B974,Corynebacterium,9,BellyButtonsScienceOnline
B974,Finegoldia,2,BellyButtonsScienceOnline
B974,Helcococcus,1,BellyButtonsScienceOnline
B974,Ignavigranum,2,BellyButtonsScienceOnline
B974,Peptoniphilus,1,BellyButtonsScienceOnline
B974,Peptoniphilus,10,BellyButtonsScienceOnline
B974,Peptoniphilus,6,BellyButtonsScienceOnline
B974,Staphylococcus,1,BellyButtonsScienceOnline
B974,unidentified,1,BellyButtonsScienceOnline
B974,unidentified,4,BellyButtonsScienceOnline
B974,Veillonellaceae,1,BellyButtonsScienceOnline
B975,Actinobacteridae,1,BellyButtonsScienceOnline
B975,Actinobacteridae,1,BellyButtonsScienceOnline
B975,Actinobacteridae,1,BellyButtonsScienceOnline
B975,Actinobacteridae,9,BellyButtonsScienceOnline
B975,Actinomyces,1,BellyButtonsScienceOnline
B975,Anaerococcus,1,BellyButtonsScienceOnline
B975,Anaerococcus,1,BellyButtonsScienceOnline
B975,Anaerococcus,1,BellyButtonsScienceOnline
B975,Anaerococcus,1,BellyButtonsScienceOnline
B975,Anaerococcus,1,BellyButtonsScienceOnline
B975,Anaerococcus,17,BellyButtonsScienceOnline
B975,Anaerococcus,2,BellyButtonsScienceOnline
B975,Anaerococcus,2,BellyButtonsScienceOnline
B975,Anaerococcus,2,BellyButtonsScienceOnline
B975,Anaerococcus,2,BellyButtonsScienceOnline
B975,Anaerococcus,21,BellyButtonsScienceOnline
B975,Anaerococcus,3,BellyButtonsScienceOnline
B975,Anaerococcus,6,BellyButtonsScienceOnline
B975,Bacillales,1,BellyButtonsScienceOnline
B975,Bacillales,1,BellyButtonsScienceOnline
B975,Bacilli,1,BellyButtonsScienceOnline
B975,Bacilli,1,BellyButtonsScienceOnline
B975,Bacilli,1,BellyButtonsScienceOnline
B975,Bacilli,1,BellyButtonsScienceOnline
B975,Bacteroidetes,2,BellyButtonsScienceOnline
B975,Bacteroidetes,8,BellyButtonsScienceOnline
B975,Bradyrhizobiaceae,1,BellyButtonsScienceOnline
B975,Campylobacter,1,BellyButtonsScienceOnline
B975,Chloroplast,1,BellyButtonsScienceOnline
B975,Clostridiales,1,BellyButtonsScienceOnline
B975,Clostridiales,1,BellyButtonsScienceOnline
B975,Clostridiales,1,BellyButtonsScienceOnline
B975,Clostridiales,2,BellyButtonsScienceOnline
B975,Clostridiales,5,BellyButtonsScienceOnline
B975,Coriobacteriaceae,1,BellyButtonsScienceOnline
B975,Corynebacterineae,2,BellyButtonsScienceOnline
B975,Corynebacterineae,36,BellyButtonsScienceOnline
B975,Corynebacterium,1,BellyButtonsScienceOnline
B975,Corynebacterium,36,BellyButtonsScienceOnline
B975,Dermabacter,1,BellyButtonsScienceOnline
B975,Dermabacter,12,BellyButtonsScienceOnline
B975,Dialister,2,BellyButtonsScienceOnline
B975,Fastidiosipila,1,BellyButtonsScienceOnline
B975,Finegoldia,5,BellyButtonsScienceOnline
B975,Firmicutes,1,BellyButtonsScienceOnline
B975,Firmicutes,1,BellyButtonsScienceOnline
B975,Lactobacillales,1,BellyButtonsScienceOnline
B975,Lactobacillales,1,BellyButtonsScienceOnline
B975,Peptoniphilus,13,BellyButtonsScienceOnline
B975,Peptoniphilus,2,BellyButtonsScienceOnline
B975,Porphyromonas,1,BellyButtonsScienceOnline
B975,Prevotella,1,BellyButtonsScienceOnline
B975,Prevotella,3,BellyButtonsScienceOnline
B975,Staphylococcaceae,1,BellyButtonsScienceOnline
B975,Staphylococcaceae,1,BellyButtonsScienceOnline
B975,Staphylococcus,162,BellyButtonsScienceOnline
B975,Streptococcus,1,BellyButtonsScienceOnline
B975,unidentified,1,BellyButtonsScienceOnline
B975,unidentified,1,BellyButtonsScienceOnline
B975,unidentified,1,BellyButtonsScienceOnline
B975,unidentified,1,BellyButtonsScienceOnline
B975,unidentified,7,BellyButtonsScienceOnline
B975,Varibaculum,1,BellyButtonsScienceOnline
